horse_id,horse_name,source_url,qc_status,ped_S,ped_SS,ped_SSS,ped_SSSS,ped_SSSSS,ped_SSSSD,ped_SSSD,ped_SSSDS,ped_SSSDD,ped_SSD,ped_SSDS,ped_SSDSS,ped_SSDSD,ped_SSDD,ped_SSDDS,ped_SSDDD,ped_SD,ped_SDS,ped_SDSS,ped_SDSSS,ped_SDSSD,ped_SDSD,ped_SDSDS,ped_SDSDD,ped_SDD,ped_SDDS,ped_SDDSS,ped_SDDSD,ped_SDDD,ped_SDDDS,ped_SDDDD,ped_D,ped_DS,ped_DSS,ped_DSSS,ped_DSSSS,ped_DSSSD,ped_DSSD,ped_DSSDS,ped_DSSDD,ped_DSD,ped_DSDS,ped_DSDSS,ped_DSDSD,ped_DSDD,ped_DSDDS,ped_DSDDD,ped_DD,ped_DDS,ped_DDSS,ped_DDSSS,ped_DDSSD,ped_DDSD,ped_DDSDS,ped_DDSDD,ped_DDD,ped_DDDS,ped_DDDSS,ped_DDDSD,ped_DDDD,ped_DDDDS,ped_DDDDD
2019105976,トゥーサン,https://db.netkeiba.com/horse/ped/2019105976/,PASS,キタサンブラック,ブラックタイド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,シュガーハート,サクラバクシンオー,サクラユタカオー,テスコボーイ,アンジェリカ,サクラハゴロモ,ノーザンテースト,クリアアンバー,オトメゴコロ,ジャッジアンジェルーチ,Honest Pleasure,Victorian Queen,テイズリー,Lyphard,Tizna,スズカエンジェル,High Yield,Storm Cat,Storm Bird,Northern Dancer,South Ocean,Terlingua,Secretariat,Crimson Saint,Scoop the Gold,フォーティナイナー,Mr. Prospector,File,Leap Lively,Nijinsky,Quilloquick,イルグンスエンジェル Irguns Angel,Irgun,Sunny's Halo,Halo,Mostly Sunny,Late From Lunch,Secretariat,Kankam,November Morn,Capote,Seattle Slew,Too Bald,Roving Girl,Olden Times,Black Eyed Lucy
2019104569,フジマサフリーダム,https://db.netkeiba.com/horse/ped/2019104569/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,セデュイールII Seduire,Elusive Quality,Gone West,Mr. Prospector,Raise a Native,Gold Digger,Secrettame,Secretariat,Tamerett,Touch of Greatness,Hero's Honor,Northern Dancer,Glowing Tribute,Ivory Wand,Sir Ivor,Natashka,Holy Eclair,Holy Bull,Great Above,Minnesota Mac,Ta Wee,Sharon Brown,Al Hattab,Agathea's Dawn,Wild Lightning,Wild Again,Icecapade,Bushel-n-Peck,Louisiana Flash,Future Hope,Oughtness
2019104767,ヴェールランス,https://db.netkeiba.com/horse/ped/2019104767/,PASS,キタサンブラック,ブラックタイド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,シュガーハート,サクラバクシンオー,サクラユタカオー,テスコボーイ,アンジェリカ,サクラハゴロモ,ノーザンテースト,クリアアンバー,オトメゴコロ,ジャッジアンジェルーチ,Honest Pleasure,Victorian Queen,テイズリー,Lyphard,Tizna,ジュエラー,ヴィクトワールピサ,ネオユニヴァース,サンデーサイレンス,Halo,Wishing Well,ポインテッドパス,Kris,Silken Way,ホワイトウォーターアフェア Whitewater Affair,Machiavellian,Mr. Prospector,Coup de Folie,Much Too Risky,Bustino,Short Rations,バルドウィナ Baldwina,Pistolet Bleu,Top Ville,High Top,Sega Ville,Pampa Bella,Armos,Kendie,Balioka,Tourangeau,Val de Loir,Torbella,Bangalore,Cadmus,Balbona
2019105169,アライバル,https://db.netkeiba.com/horse/ped/2019105169/,PASS,ハービンジャー Harbinger,Dansili,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Hasili,Kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,Lyphard,Barbra,Guapa,Shareef Dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,クルミナル,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,クルソラ Cursora,Candy Stripes,Blushing Groom,Red God,Runaway Bride,バブルカンパニー,Lyphard,Prodice,Calorica,Ahmad,Good Manners,Azyade,Canchera,Pepenador,Cargada
2019105807,ルークスヘリオス,https://db.netkeiba.com/horse/ped/2019105807/,PASS,エイシンフラッシュ,キングズベスト King's Best,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,Allegretta,Lombard,Agio,Promised Lady,Anatevka,Espresso,Almyra,ムーンレディ Moonlady,Platini,Surumu,Literat,Surama,Prairie Darling,Stanford,Prairie Belle,Midnight Fever,Sure Blade,Kris,Double Lock,Majoritat,Konigsstuhl,Monacchia,ヘレナモルフォ,ジャングルポケット,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ダンスチャーマー Dance Charmer,Nureyev,Northern Dancer,Special,Skillful Joy,Nodouble,Skillful Miss,タガノブラッサム,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ポリッシュプリンセス Polish Princess,Danzig,Northern Dancer,Pas de Nom,Maria Waleska,Filiberto,Miss Protege
2019101642,タイセイディバイン,https://db.netkeiba.com/horse/ped/2019101642/,PASS,ルーラーシップ,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,エアグルーヴ,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ダイナカール,ノーザンテースト,Northern Dancer,Lady Victoria,シャダイフェザー,ガーサント,パロクサイド,ダイワスピリット,ダンスインザダーク,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ダンシングキイ,Nijinsky,Northern Dancer,Flaming Page,Key Partner,Key to the Mint,Native Partner,ロンドンブリッジ,ドクターデヴィアス Dr Devious,Ahonoora,Lorenzaccio,Helen Nichols,Rose of Jericho,Alleged,Rose Red,オールフォーロンドン All for London,Danzig,Northern Dancer,Pas de Nom,Full Card,Damascus,Belle of the Ball
2019100126,ヴェローナシチー,https://db.netkeiba.com/horse/ped/2019100126/,PASS,エピファネイア,シンボリクリスエス,Kris S.,Roberto,Hail to Reason,Bramalea,Sharp Queen,Princequillo,Bridgework,Tee Kay,Gold Meridian,Seattle Slew,Queen Louie,Tri Argo,Tri Jet,Hail Proudly,シーザリオ,スペシャルウィーク,サンデーサイレンス,Halo,Wishing Well,キャンペンガール,マルゼンスキー,レディーシラオキ,キロフプリミエール Kirov Premiere,Sadler's Wells,Northern Dancer,Fairy Bridge,Querida,Habitat,Principia,アモーレエテルノ,ゼンノロブロイ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ローミンレイチェル Roamin Rachel,マイニング,Mr. Prospector,I Pass,One Smart Lady,Clever Trick,Pia's Lady,ヒカルアモーレ,クロフネ,フレンチデピュティ,Deputy Minister,Mitterand,ブルーアヴェニュー,Classic Go Go,Eliza Blue,グレイトフィーヴァー Great Fever,Kaldoun,Caro,Katana,My Great Hope,Simply Great,Martingale
2019102490,オディロン,https://db.netkeiba.com/horse/ped/2019102490/,PASS,キタサンブラック,ブラックタイド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,シュガーハート,サクラバクシンオー,サクラユタカオー,テスコボーイ,アンジェリカ,サクラハゴロモ,ノーザンテースト,クリアアンバー,オトメゴコロ,ジャッジアンジェルーチ,Honest Pleasure,Victorian Queen,テイズリー,Lyphard,Tizna,パラフレーズ Paraphrase,Pivotal,Polar Falcon,Nureyev,Northern Dancer,Special,Marie d'Argonne,Jefferson,Mohair,Fearless Revival,Cozzene,Caro,Ride the Trails,Stufida,Bustino,Zerbinetta,Epitome,Nashwan,Blushing Groom,Red God,Runaway Bride,Height of Fashion,Bustino,Highclere,Proskona,Mr. Prospector,Raise a Native,Gold Digger,Konafa,Damascus,Royal Statute
2019105995,テンダンス,https://db.netkeiba.com/horse/ped/2019105995/,PASS,ジャスタウェイ,ハーツクライ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,アイリッシュダンス,トニービン,カンパラ,Severn Bridge,ビューパーダンス,Lyphard,My Bupers,シビル,Wild Again,Icecapade,Nearctic,Shenanigans,Bushel-n-Peck,Khaled,Dama,シャロン Charon,Mo Exception,Hard Work,With Exception,Double Wiggle,Sir Wiggle,Blue Double,フレンチリヴィエラ French Riviera,フレンチデピュティ French Deputy,Deputy Minister,Vice Regent,Northern Dancer,Victoria Regina,Mint Copy,Bunty's Flight,Shakney,Mitterand,Hold Your Peace,Speak John,Blue Moon,Laredo Lass,Bold Ruler,Fortunate Isle,Actinella,Seattle Slew,Bold Reasoning,Boldnesian,Reason to Earn,My Charmer,Poker,Fair Charmer,Aerturas,マナード,Captain's Gig,Slipstream,Amiel,ノノアルコ,Alea
2019101422,サンストックトン,https://db.netkeiba.com/horse/ped/2019101422/,PASS,ワールドエース,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,マンデラ Mandela,Acatenango,Surumu,Literat,Surama,Aggravate,Aggressor,Raven Locks,Mandellicht,Be My Guest,Northern Dancer,What a Treat,Mandelauge,Elektrant,Mandriale,シナル,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,イブキスタイリスト,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,アンバーネックレス,ノーザンテースト,Northern Dancer,Lady Victoria,シヤダイマリア,マリーノ,クリアアンバー
2019104409,トーセンヴァンノ,https://db.netkeiba.com/horse/ped/2019104409/,PASS,ヴァンキッシュラン,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,リリーオブザヴァレー Lily of the Valley,Galileo,Sadler's Wells,Northern Dancer,Fairy Bridge,Urban Sea,Miswaki,Allegretta,Pennegale,Pennekamp,Bering,Coral Dance,Gale Warning,ラストタイクーン,Gay Apparel,トーセンソニア,ファンタスティックライト Fantastic Light,Rahy,Blushing Groom,Red God,Runaway Bride,Glorious Song,Halo,Ballade,Jood,Nijinsky,Northern Dancer,Flaming Page,Kamar,Key to the Mint,Square Angel,ヘニーズソング Hennie's Song,Unbridled's Song,Unbridled,Fappiano,Gana Facil,Trolley Song,Caro,Lucky Spell,Zama Hummer,Knights Choice,Drum Fire,Yang,Press to Test,Saltville,Rare Defense
2019105041,ホウオウプレミア,https://db.netkeiba.com/horse/ped/2019105041/,PASS,ロードカナロア,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,レディブラッサム,Storm Cat,Storm Bird,Northern Dancer,South Ocean,Terlingua,Secretariat,Crimson Saint,サラトガデュー Saratoga Dew,Cormorant,His Majesty,Song Sparrow,Super Luna,In Reality,Alada,アドマイヤテンバ,クロフネ,フレンチデピュティ French Deputy,Deputy Minister,Vice Regent,Mint Copy,Mitterand,Hold Your Peace,Laredo Lass,ブルーアヴェニュー Blue Avenue,Classic Go Go,Pago Pago,Classic Perfection,Eliza Blue,Icecapade,コレラ,アドマイヤグルーヴ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,エアグルーヴ,トニービン,カンパラ,Severn Bridge,ダイナカール,ノーザンテースト,シャダイフェザー
2019101002,ロジハービン,https://db.netkeiba.com/horse/ped/2019101002/,PASS,ハービンジャー Harbinger,Dansili,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Hasili,Kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,Lyphard,Barbra,Guapa,Shareef Dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,ファーストチェア,ジャングルポケット,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ダンスチャーマー Dance Charmer,Nureyev,Northern Dancer,Special,Skillful Joy,Nodouble,Skillful Miss,マイケイティーズ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ケイティーズファースト Katies First,Kris,Sharpen Up,Doubly Sure,Katies,ノノアルコ,Mortefontaine
2019100841,テラフォーミング,https://db.netkeiba.com/horse/ped/2019100841/,PASS,エピファネイア,シンボリクリスエス,Kris S.,Roberto,Hail to Reason,Bramalea,Sharp Queen,Princequillo,Bridgework,Tee Kay,Gold Meridian,Seattle Slew,Queen Louie,Tri Argo,Tri Jet,Hail Proudly,シーザリオ,スペシャルウィーク,サンデーサイレンス,Halo,Wishing Well,キャンペンガール,マルゼンスキー,レディーシラオキ,キロフプリミエール Kirov Premiere,Sadler's Wells,Northern Dancer,Fairy Bridge,Querida,Habitat,Principia,ウインシップ,ルーラーシップ,キングカメハメハ,Kingmambo,Mr. Prospector,Miesque,マンファス,ラストタイクーン,Pilot Bird,エアグルーヴ,トニービン,カンパラ,Severn Bridge,ダイナカール,ノーザンテースト,シャダイフェザー,ウインデンファーレ,ダンスインザダーク,サンデーサイレンス,Halo,Wishing Well,ダンシングキイ,Nijinsky,Key Partner,リーガルジョイ Regal Joy,Regal and Royal,Vaguely Noble,Native Street,Nanna's Joy's,Tentam,Fair Advantage
2018103898,キャッスルトップ,https://db.netkeiba.com/horse/ped/2018103898/,PASS,バンブーエール,アフリート Afleet,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Polite Lady,Venetian Jester,Tom Fool,Venice,Friendly Ways,Green Ticket,Ways to Learn,レインボーウッド Rainbow Wood,Rainbow Quest,Blushing Groom,Red God,Runaway Bride,I Will Follow,Herbager,Where You Lead,Priceless Fame,Irish Castle,Bold Ruler,Castle Forbes,Comely Nell,Commodore M.,Nellie L.,ジーガートップラン,マヤノトップガン,ブライアンズタイム Brian's Time,Roberto,Hail to Reason,Bramalea,Kelley's Day,Graustark,Golden Trail,アルプミープリーズ Alp Me Please,Blushing Groom,Red God,Runaway Bride,Swiss,Vaguely Noble,Gala Host,ジーガーターセル,ホスピタリテイ,テュデナム,Tudor Melody,Heath Rose,トウコウポポ,アイアンリージ,フジチヨ,ジーガーギャラント,タケシバオー,チャイナロック,タカツナミ,ジーガーニジコ,ファーザーズイメージ,ジーガークイン
2016104696,スマイル,https://db.netkeiba.com/horse/ped/2016104696/,PASS,ダイワメジャー,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,スカーレットブーケ,ノーザンテースト Northern Taste,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,スカーレットインク Scarlet Ink,Crimson Satan,Spy Song,Papila,Consentida,Beau Max,La Menina,アシュレイリバー,Mr. Greeley,Gone West,Mr. Prospector,Raise a Native,Gold Digger,Secrettame,Secretariat,Tamerett,Long Legend,Reviewer,Bold Ruler,Broadway,Lianga,ダンサーズイメージ,Leven Ones,チャールストンハーバー Charleston Harbor,Grindstone,Unbridled,Fappiano,Gana Facil,Buzz My Bell,Drone,Chateaupavia,Penny's Valentine,Storm Cat,Storm Bird,Terlingua,Mrs. Penny,Great Nephew,Tananarive
2019110096,エアアネモイ,https://db.netkeiba.com/horse/ped/2019110096/,PASS,Point of Entry,Dynaformer,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Andover Way,His Majesty,Ribot,Flower Bowl,On the Trail,Olympia,Golden Trail,Matlacha Pass,Seeking the Gold,Mr. Prospector,Raise a Native,Gold Digger,Con Game,Buckpasser,Broadway,Our Country Place,Pleasant Colony,His Majesty,Sun Colony,メイプルジンスキー,Nijinsky,Gold Beauty,Nokaze,エンパイアメーカー Empire Maker,Unbridled,Fappiano,Mr. Prospector,Killaloe,Gana Facil,Le Fabuleux,Charedi,Toussaud,El Gran Senor,Northern Dancer,Sex Appeal,Image of Reality,In Reality,Edee's Image,Macarena Macarena,Gone West,Mr. Prospector,Raise a Native,Gold Digger,Secrettame,Secretariat,Tamerett,Angelic Song,Halo,Hail to Reason,Cosmah,Ballade,Herbager,Miss Swapsco
2019106933,ダンテスヴュー,https://db.netkeiba.com/horse/ped/2019106933/,PASS,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,Nureyev,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,マンファス Manfath,ラストタイクーン Last Tycoon,トライマイベスト,Northern Dancer,Sex Appeal,Mill Princess,Mill Reef,Irish Lass,Pilot Bird,Blakeney,Hethersett,Windmill Girl,The Dancer,Green Dancer,Khazaeen,クロウキャニオン,フレンチデピュティ French Deputy,Deputy Minister,Vice Regent,Northern Dancer,Victoria Regina,Mint Copy,Bunty's Flight,Shakney,Mitterand,Hold Your Peace,Speak John,Blue Moon,Laredo Lass,Bold Ruler,Fortunate Isle,クロカミ,Caerleon,Nijinsky,Northern Dancer,Flaming Page,Foreseer,Round Table,Regal Gleam,ミルド Milde,Desert Wine,Damascus,Anne Campbell,Margie Belle,Vaguely Noble,Margravine
2019104998,ショウナンマグマ,https://db.netkeiba.com/horse/ped/2019104998/,PASS,ザファクター,War Front,Danzig,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Starry Dreamer,Rubiano,Fappiano,Ruby Slippers,Lara's Star,Forli,True Reality,Greyciousness,Miswaki,Mr. Prospector,Raise a Native,Gold Digger,Hopespringseternal,Buckpasser,Rose Bower,Skatingonthinice,Icecapade,Nearctic,Shenanigans,Rain Shower,Bold Forbes,Right as Rain,レッドメアラス,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ゴールデンサッシュ,ディクタス,Sanctus,Doronic,ダイナサッシュ,ノーザンテースト,ロイヤルサッシュ,セイランクイーン,メジロマックイーン,メジロティターン,メジロアサマ,シエリル,メジロオーロラ,リマンド,メジロアイリス,ケイシュウミリオン,マグニテュード,Mill Reef,Altesse Royale,マーサリンドン,リマンド,セイランホーク
